 960.000790000507664  539.998029568193488
 896.515706282330257  1062.49302376535115
 762.335264772318055  457.583360869811258
 962.361541700758266  625.396951057018441
 812.621048801212851  67.3519274749270096
 1325.33950893569522  278.362342207495885
 599.235584386139294  701.207034611386689
 1411.70036609041836   549.21470375628121
 1359.70344737704113  188.755760753819516
 856.861673452365267  502.533744228323542
 1107.78939082391821   551.15605585145795
 1310.62821089586578   480.70746735789487
  979.25521631154038  683.061847408088852
  652.72298299803208  744.781493535971663
 1099.78200132719689  325.832395795553111
 1052.92645745450409  645.188580824836208
 615.073419886340275  308.040310008783251
 1318.48220697242778  670.403006109011471
 1121.88122516677208  241.020266198015207
 1156.60953099555468  367.780735630153174
 1134.62781355175366  491.178174993864047
 434.881663419377674  292.880226037557463
 910.274335508722857  849.778772067514069
 496.262142041746984  609.248907043285499
 870.679964249664977  475.681173045176365
 976.393926003416937  877.437251645126935
 785.513468376447577  139.915792756253865
 1281.62507785046523   294.53938335405735
 1093.13290688750567  25.8590950425685087
 1072.88630284683381  829.294253235188535
 1321.49026842788476  789.980441514004156
 915.442054054912091    727.3515361989638
 412.280857542438468  312.798960630832596
 991.721095455191517  919.030189500081747
 781.798583281670631  134.597569575774855
  1223.1631509442509  738.050558257541297
  856.80669989262924  481.680040564648152
 1139.94081896491184  491.309018274452058
 1251.49043645322172  843.253526074621504
 1044.18608249138128   965.76197789669834
  976.57252775983477  424.510208647869376
 844.583459371268873  541.764482541592315
  929.05354734015441  168.261496166578013
 763.207587141924364  1068.62317010440347
 941.273242883903208  303.970971969884147
 1302.68392234868179  165.206007864588429
 1081.65322969653153  603.824476290675761
 996.952264972031685  827.893571953859237
 826.001226656151402  469.077406804485065
 622.214022362109972  404.782052039065206
 782.355395816610553  909.408413079932984
  636.96290244612635  375.371593134833688
 502.119285358650586  713.155963643022005
 931.608731832022386  628.699642661689381
 1033.41198039457799  307.703649636863759
 1173.77006680697195  988.784755117314489
 677.343810218691942  632.475217920019873
 557.822902162917103  343.743377708330001
 775.375871650517297  34.8188981146961183
 1239.19171195108038  427.687656142630658
 1435.29368363960384  409.979210932737033
 1358.27151782878127  419.517322520311097
 1163.48179995112787  648.284934069506562
 1066.73486025335683  533.668837235878414
 667.824706492728637  985.415708995439445
 834.036958451086321  636.490890498660292
 1029.16287822994809  697.776141618620727
  545.86974540395579  912.028503210321787
 1046.56690736887822  581.029085024961773
 940.044814414657253  293.212167639611607
 967.770123184008412  702.604669267329655
 1017.09993880870275  638.843836249625042
 1180.99717800536587   773.64903591950258
 740.714689214244913  604.089115438321301
 779.684609625124722  98.9293185804976503
 1076.89367913624642  295.802189127728013
 1422.15604080923686  229.114932089750255
 737.499845936122483  378.355736238336306
   1240.014214925749  702.858503332497094
 1102.73422982447778  662.161349086011683
  762.62483401320867  184.496745614845423
 1035.43816378839642    607.0173726814063
 1133.90225054213261   380.94905016499132
 1035.86587425006587  418.877875820729628
 638.162339267786024  121.615706301898939
 851.837245524575792  897.281260393286857
 645.985323192376768   466.20114801146741
 1038.48049859967728  395.790594583020152
 768.301785259622079  339.609140771784496
 520.860716501784395  500.022609601405179
 917.917344910881752  225.637458635889033
 1101.22334853606299  616.563289671682242
 1044.08424550868426  146.706322670048962
 601.714889681972068  100.506733529192658
 682.055867563694051  389.219116708049853
 557.287055749348724  345.596379466375936
 465.717491232479233   512.36067564129803
 1234.40350779809842  922.091515306646443
 1052.41276134669192  541.046447921679942
 925.861902917150474  610.589146731028677
 560.284282808361013   520.26520051533987
 1162.56077324348598  872.650572351938195
  1077.9056519837734  508.417494129254976
 700.786668917781867  326.430149571852155
 1098.54626831709129   639.16100799235403
 1398.26457418494374  563.091790449395035
 1059.38867022377303    332.2516266663539
